okres_id;okres_full;rok;3 roky;4 roky;5 rokov;6 rokov;spolu_3-6 rokov
305;Okres Partizánske;2012;423,5;400;391,5;374,5;1589,5
305;Okres Partizánske;2013;431,5;422;404,5;392,5;1650,5
305;Okres Partizánske;2014;421;432;426,5;404;1683,5
305;Okres Partizánske;2015;395;423;437,5;423,5;1679
305;Okres Partizánske;2016;390,5;397;425;433,5;1646
305;Okres Partizánske;2017;397,5;393,5;397;422;1610
305;Okres Partizánske;2018;386,5;402,5;399;398,5;1586,5
305;Okres Partizánske;2019;390,5;391,5;404,5;402;1588,5
305;Okres Partizánske;2020;408,5;392,5;390;404,5;1595,5
305;Okres Partizánske;2021;420;408,5;396;390;1614,5
306;Okres Považská Bystrica;2000;720;763;828;955;3266
306;Okres Považská Bystrica;2001;672;702;744;810;2928
306;Okres Považská Bystrica;2002;672;673;697;743;2785
306;Okres Považská Bystrica;2003;637;675;668;699;2679
306;Okres Považská Bystrica;2004;590;639;671;670;2570
306;Okres Považská Bystrica;2005;552;590;637;669;2448
306;Okres Považská Bystrica;2006;525;554;588;637;2304
306;Okres Považská Bystrica;2007;541;527;554;590;2212
306;Okres Považská Bystrica;2008;556;541;523;555;2175
306;Okres Považská Bystrica;2009;561;556;536;519;2172
306;Okres Považská Bystrica;2010;547;561;555;530;2193
306;Okres Považská Bystrica;2011;558,5;542,5;547;542;2190
306;Okres Považská Bystrica;2012;579,5;553,5;540,5;546;2219,5
306;Okres Považská Bystrica;2013;605;579,5;555,5;541,5;2281,5
306;Okres Považská Bystrica;2014;643;607,5;581,5;557,5;2389,5
306;Okres Považská Bystrica;2015;608,5;643;609;582,5;2443
306;Okres Považská Bystrica;2016;578;607,5;642;608,5;2436
306;Okres Považská Bystrica;2017;594,5;572;604,5;641,5;2412,5
306;Okres Považská Bystrica;2018;596,5;591,5;573;604;2365
306;Okres Považská Bystrica;2019;614,5;598;593;571,5;2377
306;Okres Považská Bystrica;2020;637,5;612;597,5;592;2439
306;Okres Považská Bystrica;2021;661,5;633,5;612;597,5;2504,5
307;Okres Prievidza;2000;1363;1395;1510;1725;5993
307;Okres Prievidza;2001;1296;1351;1403;1522;5572
307;Okres Prievidza;2002;1273;1292;1353;1398;5316
307;Okres Prievidza;2003;1244;1272;1295;1346;5157
307;Okres Prievidza;2004;1163;1245;1274;1285;4967
307;Okres Prievidza;2005;1079;1163;1249;1271;4762
307;Okres Prievidza;2006;1044;1080;1164;1253;4541
307;Okres Prievidza;2007;1061;1042;1080;1165;4348
307;Okres Prievidza;2008;1118;1062;1043;1080;4303
307;Okres Prievidza;2009;1122;1118;1064;1043;4347
307;Okres Prievidza;2010;1149;1125;1118;1061;4453
307;Okres Prievidza;2011;1206,5;1158,5;1132,5;1121,5;4619
307;Okres Prievidza;2012;1223;1205,5;1161,5;1139,5;4729,5
307;Okres Prievidza;2013;1237,5;1222;1210,5;1161,5;4831,5
307;Okres Prievidza;2014;1251,5;1235;1222;1206;4914,5
307;Okres Prievidza;2015;1187,5;1246;1231;1219,5;4884
307;Okres Prievidza;2016;1136;1188;1243;1224,5;4791,5
307;Okres Prievidza;2017;1140,5;1139;1190;1238;4707,5
307;Okres Prievidza;2018;1104;1136,5;1140;1189;4569,5
307;Okres Prievidza;2019;1149,5;1103;1139;1141,5;4533
307;Okres Prievidza;2020;1178,5;1153,5;1107,5;1143;4582,5
307;Okres Prievidza;2021;1150;1185;1168,5;1121;4624,5
308;Okres Púchov;2000;505;525;592;651;2273
308;Okres Púchov;2001;481;509;537;605;2132
308;Okres Púchov;2002;441;486;510;539;1976
308;Okres Púchov;2003;454;445;485;510;1894
308;Okres Púchov;2004;438;456;442;484;1820
308;Okres Púchov;2005;401;436;454;443;1734
308;Okres Púchov;2006;387;397;435;458;1677
308;Okres Púchov;2007;417;389;398;439;1643
308;Okres Púchov;2008;452;422;390;398;1662
308;Okres Púchov;2009;412;453;421;386;1672
308;Okres Púchov;2010;389;411;455;419;1674
308;Okres Púchov;2011;411;379;402;448,5;1640,5
308;Okres Púchov;2012;422,5;411;378,5;400,5;1612,5
308;Okres Púchov;2013;410;424;411;378,5;1623,5
308;Okres Púchov;2014;433,5;408;423;408;1672,5
308;Okres Púchov;2015;445,5;432;406,5;421;1705
308;Okres Púchov;2016;428;445,5;435,5;406,5;1715,5
308;Okres Púchov;2017;407,5;432,5;449,5;437;1726,5
308;Okres Púchov;2018;405;413,5;437;450,5;1706
308;Okres Púchov;2019;425;405;416,5;437,5;1684
308;Okres Púchov;2020;446;425,5;407,5;422,5;1701,5
308;Okres Púchov;2021;474,5;471;454;443,5;1843
309;Okres Trenčín;2000;1073;1102;1173;1313;4661
309;Okres Trenčín;2001;1000;1047;1094;1179;4320
309;Okres Trenčín;2002;990;1002;1048;1096;4136
309;Okres Trenčín;2003;1016;990;1003;1050;4059
309;Okres Trenčín;2004;961;1014;992;1004;3971
309;Okres Trenčín;2005;910;959;1017;992;3878
309;Okres Trenčín;2006;924;913;963;1016;3816
309;Okres Trenčín;2007;960;925;913;964;3762
309;Okres Trenčín;2008;1029;959;926;915;3829
309;Okres Trenčín;2009;1025;1032;966;927;3950
309;Okres Trenčín;2010;1007;1031;1038;974;4050
309;Okres Trenčín;2011;1042;1018,5;1029,5;1029;4119
309;Okres Trenčín;2012;1079,5;1046;1020,5;1034;4180
309;Okres Trenčín;2013;1125,5;1086,5;1055;1025;4292
309;Okres Trenčín;2014;1181,5;1126;1090;1061;4458,5
309;Okres Trenčín;2015;1128,5;1186;1127,5;1092,5;4534,5
309;Okres Trenčín;2016;1072,5;1143,5;1188,5;1130,5;4535
309;Okres Trenčín;2017;1111,5;1085;1149,5;1196,5;4542,5
309;Okres Trenčín;2018;1090,5;1117;1093;1153,5;4454
309;Okres Trenčín;2019;1084;1100;1121,5;1096,5;4402
309;Okres Trenčín;2020;1141;1098,5;1104,5;1129,5;4473,5
309;Okres Trenčín;2021;1147,5;1160,5;1123;1124;4555
401;Okres Komárno;2000;1098;1069;1063;1171;4401
401;Okres Komárno;2001;1006;1090;1078;1083;4257
401;Okres Komárno;2002;977;1005;1089;1080;4151
401;Okres Komárno;2003;942;978;1009;1092;4021
401;Okres Komárno;2004;870;943;980;1010;3803
401;Okres Komárno;2005;818;873;941;979;3611
401;Okres Komárno;2006;830;818;874;937;3459
401;Okres Komárno;2007;889;832;820;869;3410
401;Okres Komárno;2008;909;890;830;821;3450
401;Okres Komárno;2009;924;907;893;827;3551
401;Okres Komárno;2010;935;921;911;892;3659
401;Okres Komárno;2011;927,5;927;917,5;914,5;3686,5
401;Okres Komárno;2012;957,5;927;925,5;918;3728
401;Okres Komárno;2013;913,5;959,5;927,5;926;3726,5
401;Okres Komárno;2014;910;917;960,5;927,5;3715
401;Okres Komárno;2015;922,5;913;917,5;961,5;3714,5
401;Okres Komárno;2016;835,5;926;909;917,5;3588
401;Okres Komárno;2017;811;835,5;922;911,5;3480
401;Okres Komárno;2018;839,5;813,5;836,5;928,5;3418
401;Okres Komárno;2019;862;842;815;840,5;3359,5
401;Okres Komárno;2020;865,5;863;842,5;818;3389
401;Okres Komárno;2021;847,5;882,5;890;865,5;3485,5
402;Okres Levice;2000;1240;1264;1297;1405;5206
402;Okres Levice;2001;1187;1233;1259;1300;4979
402;Okres Levice;2002;1154;1187;1231;1261;4833
402;Okres Levice;2003;1095;1154;1183;1230;4662
402;Okres Levice;2004;1020;1099;1157;1183;4459
402;Okres Levice;2005;999;1026;1110;1159;4294
402;Okres Levice;2006;1011;1003;1027;1109;4150
402;Okres Levice;2007;981;1015;1001;1026;4023
402;Okres Levice;2008;1017;991;1015;1007;4030
402;Okres Levice;2009;1045;1019;983;1020;4067
402;Okres Levice;2010;1030;1035;1012;985;4062
402;Okres Levice;2011;1024;1030,5;1016,5;1015;4086
402;Okres Levice;2012;1048;1024;1018,5;1015;4105,5
402;Okres Levice;2013;1059,5;1050,5;1022,5;1008,5;4141
402;Okres Levice;2014;1056,5;1058,5;1052;1022,5;4189,5
402;Okres Levice;2015;1040;1054,5;1056;1052,5;4203
402;Okres Levice;2016;949;1041;1047,5;1052,5;4090
402;Okres Levice;2017;959,5;951,5;1037,5;1048;3996,5
402;Okres Levice;2018;1008;956;950;1042;3956
402;Okres Levice;2019;984,5;1005,5;951;954;3895
402;Okres Levice;2020;987,5;986,5;1002,5;954,5;3931
402;Okres Levice;2021;990;994,5;993;1019,5;3997
403;Okres Nitra;2000;1598;1637;1723;1936;6894
403;Okres Nitra;2001;1575;1608;1640;1720;6543
403;Okres Nitra;2002;1586;1580;1607;1649;6422
403;Okres Nitra;2003;1550;1593;1577;1620;6340
403;Okres Nitra;2004;1475;1551;1589;1584;6199
403;Okres Nitra;2005;1397;1469;1548;1589;6003
403;Okres Nitra;2006;1368;1393;1468;1548;5777
403;Okres Nitra;2007;1412;1366;1398;1472;5648
403;Okres Nitra;2008;1448;1417;1366;1402;5633
403;Okres Nitra;2009;1417;1460;1417;1369;5663
403;Okres Nitra;2010;1424;1422;1463;1422;5731
403;Okres Nitra;2011;1476;1374;1381,5;1425;5656,5
403;Okres Nitra;2012;1566,5;1486;1373,5;1384;5810
403;Okres Nitra;2013;1591,5;1571,5;1487,5;1379;6029,5
403;Okres Nitra;2014;1652,5;1598,5;1571,5;1492,5;6315
403;Okres Nitra;2015;1650,5;1659;1598;1576;6483,5
403;Okres Nitra;2016;1608;1653,5;1655,5;1598,5;6515,5
403;Okres Nitra;2017;1627;1609,5;1652;1656;6544,5
403;Okres Nitra;2018;1655,5;1631,5;1612;1649;6548
403;Okres Nitra;2019;1715,5;1674;1641;1616,5;6647
403;Okres Nitra;2020;1743;1732;1688;1647;6810
403;Okres Nitra;2021;1754;1763,5;1743,5;1696,5;6957,5
404;Okres Nové Zámky;2000;1468;1466;1490;1604;6028
404;Okres Nové Zámky;2001;1395;1466;1472;1491;5824
404;Okres Nové Zámky;2002;1328;1401;1463;1470;5662
404;Okres Nové Zámky;2003;1281;1334;1395;1467;5477
404;Okres Nové Zámky;2004;1221;1287;1330;1396;5234
404;Okres Nové Zámky;2005;1200;1229;1291;1333;5053
404;Okres Nové Zámky;2006;1207;1206;1233;1295;4941
404;Okres Nové Zámky;2007;1190;1206;1201;1234;4831
404;Okres Nové Zámky;2008;1180;1183;1205;1201;4769
404;Okres Nové Zámky;2009;1181;1185;1186;1202;4754
404;Okres Nové Zámky;2010;1194;1189;1184;1183;4750
404;Okres Nové Zámky;2011;1239;1186,5;1173,5;1169;4768
404;Okres Nové Zámky;2012;1294,5;1239;1186,5;1176,5;4896,5
404;Okres Nové Zámky;2013;1278,5;1294,5;1233;1192;4998
404;Okres Nové Zámky;2014;1267,5;1274;1287;1232;5060,5
404;Okres Nové Zámky;2015;1230;1262,5;1274;1287,5;5054
404;Okres Nové Zámky;2016;1159;1225,5;1267,5;1277;4929
404;Okres Nové Zámky;2017;1189;1151,5;1228;1261;4829,5
404;Okres Nové Zámky;2018;1187,5;1189;1150;1219,5;4746
404;Okres Nové Zámky;2019;1186,5;1187,5;1187;1145;4706
404;Okres Nové Zámky;2020;1247,5;1185;1190;1185,5;4808
404;Okres Nové Zámky;2021;1216,5;1261,5;1211,5;1221,5;4911
405;Okres Šaľa;2000;544;557;599;658;2358
405;Okres Šaľa;2001;534;545;569;614;2262
405;Okres Šaľa;2002;524;534;547;570;2175
405;Okres Šaľa;2003;499;525;535;547;2106
405;Okres Šaľa;2004;466;501;528;540;2035
405;Okres Šaľa;2005;440;469;505;533;1947
405;Okres Šaľa;2006;473;443;470;503;1889
405;Okres Šaľa;2007;496;472;444;465;1877
405;Okres Šaľa;2008;503;494;470;444;1911
405;Okres Šaľa;2009;502;499;490;472;1963
405;Okres Šaľa;2010;494;499;497;490;1980
405;Okres Šaľa;2011;526;490,5;506;514,5;2037
405;Okres Šaľa;2012;528,5;523;484,5;505;2041
405;Okres Šaľa;2013;498;529;517,5;479;2023,5
405;Okres Šaľa;2014;520,5;499,5;525,5;512,5;2058
405;Okres Šaľa;2015;515;521,5;494,5;521,5;2052,5
405;Okres Šaľa;2016;482,5;513;519;489,5;2004
405;Okres Šaľa;2017;480;481;510;518;1989
405;Okres Šaľa;2018;479,5;480;476;511,5;1947
405;Okres Šaľa;2019;470;476;477,5;477;1900,5
405;Okres Šaľa;2020;496;469;475,5;478,5;1919
405;Okres Šaľa;2021;493;506,5;476;484,5;1960
406;Okres Topoľčany;2000;757;792;811;857;3217
406;Okres Topoľčany;2001;674;734;782;799;2989
406;Okres Topoľčany;2002;661;672;735;779;2847
406;Okres Topoľčany;2003;659;662;674;737;2732
406;Okres Topoľčany;2004;619;659;665;675;2618
406;Okres Topoľčany;2005;615;618;660;663;2556
406;Okres Topoľčany;2006;616;616;620;655;2507
406;Okres Topoľčany;2007;604;615;621;615;2455
406;Okres Topoľčany;2008;619;602;618;619;2458
406;Okres Topoľčany;2009;654;618;603;620;2495
406;Okres Topoľčany;2010;660;655;617;603;2535
406;Okres Topoľčany;2011;655;657;641,5;602,5;2556
406;Okres Topoľčany;2012;701,5;656,5;654,5;639,5;2652
406;Okres Topoľčany;2013;705;703,5;657,5;649;2715
406;Okres Topoľčany;2014;693;700,5;706;656,5;2756
406;Okres Topoľčany;2015;646;692;703;701;2742
406;Okres Topoľčany;2016;622,5;647,5;690,5;698,5;2659
406;Okres Topoľčany;2017;626;621,5;644,5;686;2578
406;Okres Topoľčany;2018;584;626,5;617;645;2472,5
406;Okres Topoľčany;2019;579;585;623,5;619;2406,5
406;Okres Topoľčany;2020;594;582;584;622,5;2382,5
406;Okres Topoľčany;2021;610;612,5;593,5;600,5;2416,5
407;Okres Zlaté Moravce;2000;425;467;492;561;1945
407;Okres Zlaté Moravce;2001;404;446;496;510;1856
407;Okres Zlaté Moravce;2002;409;403;448;493;1753
407;Okres Zlaté Moravce;2003;417;408;402;444;1671
407;Okres Zlaté Moravce;2004;375;418;410;399;1602
407;Okres Zlaté Moravce;2005;334;377;418;408;1537
407;Okres Zlaté Moravce;2006;340;336;377;417;1470
407;Okres Zlaté Moravce;2007;344;340;338;376;1398
407;Okres Zlaté Moravce;2008;359;343;342;334;1378
407;Okres Zlaté Moravce;2009;359;357;341;340;1397
407;Okres Zlaté Moravce;2010;340;355;357;344;1396
407;Okres Zlaté Moravce;2011;340,5;330;351,5;354;1376
407;Okres Zlaté Moravce;2012;352;343;332;349,5;1376,5
407;Okres Zlaté Moravce;2013;364,5;356;345,5;332,5;1398,5
407;Okres Zlaté Moravce;2014;380,5;366,5;353,5;348;1448,5
407;Okres Zlaté Moravce;2015;380,5;382;364,5;356;1483
407;Okres Zlaté Moravce;2016;364,5;380,5;381,5;364;1490,5
407;Okres Zlaté Moravce;2017;364,5;364,5;380,5;382,5;1492
407;Okres Zlaté Moravce;2018;353;362;367,5;383,5;1466
407;Okres Zlaté Moravce;2019;371;351,5;365;369;1456,5
407;Okres Zlaté Moravce;2020;404,5;374,5;355;367,5;1501,5
407;Okres Zlaté Moravce;2021;410,5;412;387,5;364,5;1574,5
510;Okres Tvrdošín;2000;509;531;540;579;2159
510;Okres Tvrdošín;2001;488;521;542;545;2096
510;Okres Tvrdošín;2002;483;486;518;540;2027
510;Okres Tvrdošín;2003;484;483;484;516;1967
510;Okres Tvrdošín;2004;462;484;481;484;1911
510;Okres Tvrdošín;2005;447;461;481;481;1870
510;Okres Tvrdošín;2006;430;447;460;480;1817
510;Okres Tvrdošín;2007;433;431;447;459;1770
510;Okres Tvrdošín;2008;432;432;431;446;1741
510;Okres Tvrdošín;2009;426;432;434;432;1724
510;Okres Tvrdošín;2010;417;427;433;433;1710
510;Okres Tvrdošín;2011;411,5;420,5;427,5;432;1691,5
510;Okres Tvrdošín;2012;430;410;421;425,5;1686,5
510;Okres Tvrdošín;2013;437;425,5;410,5;419,5;1692,5
510;Okres Tvrdošín;2014;441;438;425,5;409;1713,5
510;Okres Tvrdošín;2015;441,5;440;433,5;421,5;1736,5
510;Okres Tvrdošín;2016;408,5;440,5;438;429,5;1716,5
510;Okres Tvrdošín;2017;399;411;441;434,5;1685,5
510;Okres Tvrdošín;2018;396,5;401;412,5;438;1648
510;Okres Tvrdošín;2019;399,5;397;403,5;411;1611
510;Okres Tvrdošín;2020;431,5;399,5;394,5;400;1625,5
510;Okres Tvrdošín;2021;436;435,5;404;402;1677,5
511;Okres Žilina;2000;1743;1813;1853;1993;7402
511;Okres Žilina;2001;1625;1703;1795;1834;6957
511;Okres Žilina;2002;1623;1625;1707;1797;6752
511;Okres Žilina;2003;1572;1625;1635;1711;6543
511;Okres Žilina;2004;1471;1576;1627;1646;6320
511;Okres Žilina;2005;1415;1478;1573;1642;6108
511;Okres Žilina;2006;1426;1421;1476;1579;5902
511;Okres Žilina;2007;1441;1423;1417;1476;5757
511;Okres Žilina;2008;1474;1437;1422;1413;5746
511;Okres Žilina;2009;1492;1473;1440;1418;5823
511;Okres Žilina;2010;1511;1491;1472;1444;5918
511;Okres Žilina;2011;1513,5;1472,5;1465,5;1462;5913,5
511;Okres Žilina;2012;1615;1516,5;1472;1466,5;6070
511;Okres Žilina;2013;1700,5;1627;1517,5;1475,5;6320,5
511;Okres Žilina;2014;1762,5;1709;1629;1525;6625,5
511;Okres Žilina;2015;1785,5;1768,5;1710,5;1633,5;6898
511;Okres Žilina;2016;1710;1790;1769;1712,5;6981,5
511;Okres Žilina;2017;1667,5;1713,5;1794,5;1775;6950,5
511;Okres Žilina;2018;1711,5;1672;1726;1803;6912,5
511;Okres Žilina;2019;1779;1713;1682,5;1734;6908,5
511;Okres Žilina;2020;1809;1783;1715;1687;6994
511;Okres Žilina;2021;1823;1833;1799,5;1734;7189,5
501;Okres Bytča;2000;385;395;428;472;1680
501;Okres Bytča;2001;409;404;421;447;1681
501;Okres Bytča;2002;399;407;407;420;1633
501;Okres Bytča;2003;367;396;410;406;1579
501;Okres Bytča;2004;340;366;400;411;1517
501;Okres Bytča;2005;334;343;370;400;1447
501;Okres Bytča;2006;335;337;345;370;1387
501;Okres Bytča;2007;331;337;338;340;1346
501;Okres Bytča;2008;342;331;338;333;1344
501;Okres Bytča;2009;335;342;330;339;1346
501;Okres Bytča;2010;328;335;342;333;1338
501;Okres Bytča;2011;348;329;334;338,5;1349,5
501;Okres Bytča;2012;346;351,5;329;332,5;1359
501;Okres Bytča;2013;316,5;347;353,5;326,5;1343,5
501;Okres Bytča;2014;309,5;318;349;354,5;1331
501;Okres Bytča;2015;313,5;312,5;319;348,5;1293,5
501;Okres Bytča;2016;304,5;316;314,5;316,5;1251,5
501;Okres Bytča;2017;310,5;305,5;320;311,5;1247,5
501;Okres Bytča;2018;326;311,5;308;319,5;1265
501;Okres Bytča;2019;331;329,5;312,5;307;1280
501;Okres Bytča;2020;354;335,5;330,5;313;1333
501;Okres Bytča;2021;371,5;358;340,5;335;1405
502;Okres Čadca;2000;1198;1208;1250;1366;5022
502;Okres Čadca;2001;1149;1181;1203;1257;4790
502;Okres Čadca;2002;1102;1147;1181;1202;4632
502;Okres Čadca;2003;1098;1096;1145;1179;4518
502;Okres Čadca;2004;1056;1094;1092;1141;4383
502;Okres Čadca;2005;968;1056;1092;1088;4204
502;Okres Čadca;2006;976;970;1053;1090;4089
502;Okres Čadca;2007;996;977;970;1057;4000
502;Okres Čadca;2008;954;993;975;972;3894
502;Okres Čadca;2009;915;953;989;974;3831
502;Okres Čadca;2010;914;916;953;986;3769
502;Okres Čadca;2011;950,5;914;925;965;3754,5
502;Okres Čadca;2012;975;940,5;912,5;924,5;3752,5
502;Okres Čadca;2013;926;967,5;935;912;3740,5
502;Okres Čadca;2014;880,5;919,5;961;937;3698
502;Okres Čadca;2015;883;880;920,5;959,5;3643
502;Okres Čadca;2016;864;881,5;880;917;3542,5
502;Okres Čadca;2017;860,5;862;878,5;879,5;3480,5
502;Okres Čadca;2018;855;858;862;879;3454
502;Okres Čadca;2019;848;848,5;859;860,5;3416
502;Okres Čadca;2020;865,5;844;848;855,5;3413
502;Okres Čadca;2021;906;871,5;849,5;854,5;3481,5
503;Okres Dolný Kubín;2000;494;491;534;597;2116
503;Okres Dolný Kubín;2001;465;494;490;536;1985
503;Okres Dolný Kubín;2002;454;463;490;492;1899
503;Okres Dolný Kubín;2003;463;452;463;488;1866
503;Okres Dolný Kubín;2004;447;463;450;458;1818
503;Okres Dolný Kubín;2005;429;448;461;446;1784
503;Okres Dolný Kubín;2006;409;431;449;459;1748
503;Okres Dolný Kubín;2007;416;409;432;447;1704
503;Okres Dolný Kubín;2008;413;417;407;430;1667
503;Okres Dolný Kubín;2009;399;413;415;406;1633
503;Okres Dolný Kubín;2010;401;396;415;415;1627
503;Okres Dolný Kubín;2011;425;400,5;396,5;422,5;1644,5
503;Okres Dolný Kubín;2012;426,5;422;399,5;396;1644
503;Okres Dolný Kubín;2013;429,5;427,5;426;399;1682
503;Okres Dolný Kubín;2014;448,5;429,5;428,5;424;1730,5
503;Okres Dolný Kubín;2015;432,5;447,5;433;430;1743
503;Okres Dolný Kubín;2016;416,5;430,5;451;435,5;1733,5
503;Okres Dolný Kubín;2017;417;415,5;432,5;452;1717
503;Okres Dolný Kubín;2018;407,5;417;417,5;435;1677
503;Okres Dolný Kubín;2019;410,5;407,5;418,5;422,5;1659
503;Okres Dolný Kubín;2020;426;414,5;409;424,5;1674
503;Okres Dolný Kubín;2021;448;433,5;420;414;1715,5
504;Okres Kysucké Nové Mesto;2000;382;391;436;469;1678
504;Okres Kysucké Nové Mesto;2001;430;407;421;447;1705
504;Okres Kysucké Nové Mesto;2002;403;429;406;418;1656
504;Okres Kysucké Nové Mesto;2003;377;402;426;405;1610
504;Okres Kysucké Nové Mesto;2004;365;382;405;429;1581
504;Okres Kysucké Nové Mesto;2005;351;367;383;405;1506
504;Okres Kysucké Nové Mesto;2006;334;348;368;381;1431
504;Okres Kysucké Nové Mesto;2007;332;333;348;365;1378
504;Okres Kysucké Nové Mesto;2008;337;332;333;346;1348
504;Okres Kysucké Nové Mesto;2009;332;340;330;330;1332
504;Okres Kysucké Nové Mesto;2010;325;332;335;327;1319
504;Okres Kysucké Nové Mesto;2011;336,5;324;330;329,5;1320
504;Okres Kysucké Nové Mesto;2012;354;340,5;324,5;330;1349
504;Okres Kysucké Nové Mesto;2013;332,5;360,5;340,5;326;1359,5
504;Okres Kysucké Nové Mesto;2014;341,5;338;360;340;1379,5
504;Okres Kysucké Nové Mesto;2015;340;342;337;361;1380
504;Okres Kysucké Nové Mesto;2016;325,5;342,5;342;341;1351
504;Okres Kysucké Nové Mesto;2017;311;327,5;341;345;1324,5
504;Okres Kysucké Nové Mesto;2018;297;313;325,5;339;1274,5
504;Okres Kysucké Nové Mesto;2019;320,5;302;312;321,5;1256
504;Okres Kysucké Nové Mesto;2020;325;324;303,5;313,5;1266
504;Okres Kysucké Nové Mesto;2021;338;327;327;305;1297
505;Okres Liptovský Mikuláš;2000;764;747;822;945;3278
505;Okres Liptovský Mikuláš;2001;718;749;739;835;3041
505;Okres Liptovský Mikuláš;2002;704;722;748;739;2913
505;Okres Liptovský Mikuláš;2003;691;705;726;745;2867
505;Okres Liptovský Mikuláš;2004;628;692;707;725;2752
505;Okres Liptovský Mikuláš;2005;615;628;685;708;2636
505;Okres Liptovský Mikuláš;2006;632;617;625;685;2559
505;Okres Liptovský Mikuláš;2007;641;636;622;625;2524
505;Okres Liptovský Mikuláš;2008;658;643;637;619;2557
505;Okres Liptovský Mikuláš;2009;671;658;643;638;2610
505;Okres Liptovský Mikuláš;2010;664;673;661;647;2645
505;Okres Liptovský Mikuláš;2011;665,5;645,5;676,5;660,5;2648
505;Okres Liptovský Mikuláš;2012;677,5;661;650,5;675;2664
505;Okres Liptovský Mikuláš;2013;658;681;668;653,5;2660,5
505;Okres Liptovský Mikuláš;2014;707,5;660;684;670,5;2722
505;Okres Liptovský Mikuláš;2015;733,5;704,5;656,5;685;2779,5
505;Okres Liptovský Mikuláš;2016;685;733;703,5;656,5;2778
505;Okres Liptovský Mikuláš;2017;651;687,5;738,5;702,5;2779,5
505;Okres Liptovský Mikuláš;2018;658;658;694,5;741,5;2752
505;Okres Liptovský Mikuláš;2019;676;666;663;700,5;2705,5
505;Okres Liptovský Mikuláš;2020;669,5;681,5;671,5;666,5;2689
505;Okres Liptovský Mikuláš;2021;690;688,5;697;686,5;2762
506;Okres Martin;2000;919;989;1080;1202;4190
506;Okres Martin;2001;920;932;999;1079;3930
506;Okres Martin;2002;911;920;934;1004;3769
506;Okres Martin;2003;896;909;916;931;3652
506;Okres Martin;2004;890;897;900;917;3604
506;Okres Martin;2005;886;891;896;904;3577
506;Okres Martin;2006;882;883;893;895;3553
506;Okres Martin;2007;882;882;882;890;3536
506;Okres Martin;2008;875;885;879;881;3520
506;Okres Martin;2009;858;871;883;879;3491
506;Okres Martin;2010;861;854;869;884;3468
506;Okres Martin;2011;901;861;858,5;873,5;3494
506;Okres Martin;2012;928,5;906;859,5;853;3547
506;Okres Martin;2013;946;932;905,5;860,5;3644
506;Okres Martin;2014;1008,5;943,5;932;908;3792
506;Okres Martin;2015;983;1006;942,5;935,5;3867
506;Okres Martin;2016;916;981,5;1005,5;943;3846
506;Okres Martin;2017;896,5;917,5;980,5;1003,5;3798
506;Okres Martin;2018;924,5;896;911,5;979;3711
506;Okres Martin;2019;959,5;918,5;890;913;3681
506;Okres Martin;2020;927;951,5;921;892;3691,5
506;Okres Martin;2021;907,5;926,5;961,5;921,5;3717
507;Okres Námestovo;2000;965;1006;1073;1157;4201
507;Okres Námestovo;2001;1005;973;1023;1083;4084
507;Okres Námestovo;2002;1006;1005;970;1018;3999
507;Okres Námestovo;2003;974;1003;1000;964;3941
507;Okres Námestovo;2004;926;970;1005;1000;3901
507;Okres Námestovo;2005;894;921;970;1005;3790
507;Okres Námestovo;2006;886;891;919;970;3666
